ID_CLIENTE,SAFRA_REF,INADIMPLENTE
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.01
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.01
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.04
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.02
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.01
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.01
5761480994209806499,2021-10,0.01
5761480994209806499,2021-10,0.0
5761480994209806499,2021-10,0.02
5761480994209806499,2021-11,0.05
5761480994209806499,2021-11,0.01
5761480994209806499,2021-11,0.0
5761480994209806499,2021-11,0.01
5761480994209806499,2021-11,0.01
5761480994209806499,2021-11,0.0
5761480994209806499,2021-11,0.0
5761480994209806499,2021-11,0.01
5761480994209806499,2021-11,0.01
5761480994209806499,2021-11,0.01
5761480994209806499,2021-11,0.02
5761480994209806499,2021-11,0.01
5761480994209806499,2021-11,0.0
5761480994209806499,2021-11,0.01
5761480994209806499,2021-11,0.02
5761480994209806499,2021-11,0.0
5761480994209806499,2021-11,0.0
5761480994209806499,2021-11,0.01
5761480994209806499,2021-11,0.01
5761480994209806499,2021-11,0.01
5761480994209806499,2021-11,0.02
5761480994209806499,2021-11,0.01
5761480994209806499,2021-11,0.0
5761480994209806499,2021-11,0.01
5761480994209806499,2021-11,0.01
5761480994209806499,2021-11,0.01
4556737702757145073,2021-07,0.07966666666666666
4556737702757145073,2021-07,0.04
4556737702757145073,2021-08,0.11
4556737702757145073,2021-08,0.08
4556737702757145073,2021-08,0.03
4556737702757145073,2021-09,0.17
4556737702757145073,2021-09,0.01
4556737702757145073,2021-09,0.08666666666666668
4556737702757145073,2021-09,0.11333333333333333
4556737702757145073,2021-10,0.11
4556737702757145073,2021-11,0.21
4556737702757145073,2021-11,0.085
1368430815953333691,2021-07,0.01
1368430815953333691,2021-07,0.01
1368430815953333691,2021-08,0.05
1368430815953333691,2021-09,0.03
1368430815953333691,2021-10,0.04
1368430815953333691,2021-10,0.01
8915958534285799867,2021-08,0.21
8915958534285799867,2021-08,0.22
8915958534285799867,2021-10,0.27
835441927760881602,2021-07,0.07
835441927760881602,2021-07,0.06
835441927760881602,2021-07,0.06
835441927760881602,2021-07,0.07
835441927760881602,2021-07,0.08
835441927760881602,2021-08,0.07
835441927760881602,2021-08,0.07
835441927760881602,2021-08,0.08
835441927760881602,2021-08,0.07
835441927760881602,2021-09,0.02
835441927760881602,2021-09,0.03
835441927760881602,2021-09,0.02
835441927760881602,2021-09,0.04
835441927760881602,2021-09,0.04
835441927760881602,2021-10,0.08
835441927760881602,2021-10,0.07
835441927760881602,2021-10,0.08
835441927760881602,2021-10,0.08
835441927760881602,2021-10,0.06
835441927760881602,2021-11,0.03
5477900120643078645,2021-07,0.0
5477900120643078645,2021-08,0.0
5477900120643078645,2021-08,0.0
5477900120643078645,2021-08,0.0
5477900120643078645,2021-08,0.0
5477900120643078645,2021-08,0.0
5477900120643078645,2021-08,0.0
5477900120643078645,2021-10,0.0
5477900120643078645,2021-10,0.0
5477900120643078645,2021-11,0.1
5477900120643078645,2021-11,0.07
5477900120643078645,2021-11,0.02
3095686599956852697,2021-07,0.0
3095686599956852697,2021-07,0.0
3095686599956852697,2021-07,0.0
3095686599956852697,2021-07,0.0
3095686599956852697,2021-07,0.0
3095686599956852697,2021-07,0.0
3095686599956852697,2021-08,0.0
3095686599956852697,2021-08,0.0
3095686599956852697,2021-08,0.0
3095686599956852697,2021-08,0.0
3095686599956852697,2021-08,0.0
3095686599956852697,2021-09,0.01
3095686599956852697,2021-09,0.0
3095686599956852697,2021-09,0.0
3095686599956852697,2021-09,0.01
3095686599956852697,2021-09,0.0
3095686599956852697,2021-09,0.0
3095686599956852697,2021-10,0.0
3095686599956852697,2021-10,0.0
3095686599956852697,2021-10,0.0
3095686599956852697,2021-10,0.0
3095686599956852697,2021-10,0.02
3095686599956852697,2021-11,0.0
3095686599956852697,2021-11,0.01
3095686599956852697,2021-11,0.0
8348574220426911086,2021-07,0.0
8348574220426911086,2021-07,0.01
8348574220426911086,2021-07,0.0
8348574220426911086,2021-07,0.01
8348574220426911086,2021-08,0.0
8348574220426911086,2021-08,0.0
8348574220426911086,2021-08,0.0
8348574220426911086,2021-08,0.0
8348574220426911086,2021-08,0.0
8348574220426911086,2021-08,0.0
8348574220426911086,2021-08,0.01
8348574220426911086,2021-09,0.04
8348574220426911086,2021-09,0.0
8348574220426911086,2021-09,0.0
8348574220426911086,2021-09,0.03
8348574220426911086,2021-10,0.0
8348574220426911086,2021-10,0.02
8348574220426911086,2021-10,0.0
8348574220426911086,2021-10,0.02
8348574220426911086,2021-10,0.03
8348574220426911086,2021-10,0.14
8348574220426911086,2021-11,0.0
8348574220426911086,2021-11,0.0
1357573192598249600,2021-07,0.0
1357573192598249600,2021-07,0.09
1357573192598249600,2021-07,0.01
1357573192598249600,2021-07,0.02
1357573192598249600,2021-08,0.0
1357573192598249600,2021-08,0.01
1357573192598249600,2021-08,0.0
1357573192598249600,2021-08,0.0
1357573192598249600,2021-08,0.0
1357573192598249600,2021-08,0.0
1357573192598249600,2021-08,0.0
1357573192598249600,2021-09,0.05
1357573192598249600,2021-09,0.02
1357573192598249600,2021-09,0.02
5522764880180045081,2021-07,0.01
5522764880180045081,2021-07,0.0
5522764880180045081,2021-07,0.02
5522764880180045081,2021-08,0.02
5522764880180045081,2021-08,0.0
5522764880180045081,2021-08,0.0
5522764880180045081,2021-08,0.0
5522764880180045081,2021-08,0.0
5522764880180045081,2021-08,0.0
5522764880180045081,2021-08,0.02
5522764880180045081,2021-09,0.01
5522764880180045081,2021-09,0.0
5522764880180045081,2021-10,0.0
5522764880180045081,2021-10,0.0
5522764880180045081,2021-10,0.4
5522764880180045081,2021-10,0.0
5522764880180045081,2021-10,0.0
5522764880180045081,2021-10,0.0
5522764880180045081,2021-10,0.0
5522764880180045081,2021-10,0.0
5522764880180045081,2021-10,0.0
5522764880180045081,2021-11,0.0
4043546053926060305,2021-07,0.23
4043546053926060305,2021-07,0.21
4043546053926060305,2021-07,0.22
4043546053926060305,2021-07,0.18
4043546053926060305,2021-07,0.14
4043546053926060305,2021-07,0.25
4043546053926060305,2021-07,0.35
4043546053926060305,2021-08,0.4
4043546053926060305,2021-08,0.19
4043546053926060305,2021-08,0.22
4043546053926060305,2021-08,0.08
4043546053926060305,2021-08,0.14
4043546053926060305,2021-08,0.04
4043546053926060305,2021-08,0.11
4043546053926060305,2021-08,0.11
4043546053926060305,2021-08,0.11
4043546053926060305,2021-08,0.1
4043546053926060305,2021-09,0.3
4043546053926060305,2021-09,0.11
4043546053926060305,2021-10,0.2
4043546053926060305,2021-10,0.15
4043546053926060305,2021-10,0.22
8512214463586144353,2021-07,0.0
8512214463586144353,2021-07,0.0
8512214463586144353,2021-07,0.35
8512214463586144353,2021-07,0.0
8512214463586144353,2021-07,0.0
8512214463586144353,2021-07,0.01
8512214463586144353,2021-07,0.0
8512214463586144353,2021-08,0.02
8512214463586144353,2021-08,0.01
8512214463586144353,2021-09,0.01
8512214463586144353,2021-09,0.05
8512214463586144353,2021-09,0.01
8512214463586144353,2021-11,0.02
8512214463586144353,2021-11,0.03
8512214463586144353,2021-11,0.02
837142477962609471,2021-07,0.0
837142477962609471,2021-07,0.0
837142477962609471,2021-08,0.01
837142477962609471,2021-08,0.03
837142477962609471,2021-08,0.01
837142477962609471,2021-09,0.0
837142477962609471,2021-09,0.0
837142477962609471,2021-09,0.0
837142477962609471,2021-09,0.0
837142477962609471,2021-09,0.0
837142477962609471,2021-09,0.0
837142477962609471,2021-09,0.0
837142477962609471,2021-09,0.0
837142477962609471,2021-10,0.02
837142477962609471,2021-10,0.01
837142477962609471,2021-10,0.01
837142477962609471,2021-10,0.01
837142477962609471,2021-11,0.01
837142477962609471,2021-11,0.01
837142477962609471,2021-11,0.01
410843023337872279,2021-07,0.01
410843023337872279,2021-07,0.0
410843023337872279,2021-07,0.0
410843023337872279,2021-08,0.59
410843023337872279,2021-09,0.18
410843023337872279,2021-09,0.0
410843023337872279,2021-09,0.0
410843023337872279,2021-10,0.29
410843023337872279,2021-10,0.0
410843023337872279,2021-10,0.04
410843023337872279,2021-10,0.0
410843023337872279,2021-11,0.0
410843023337872279,2021-11,0.0
8646472172649019955,2021-07,0.09
8646472172649019955,2021-08,0.11
8646472172649019955,2021-08,0.11
8646472172649019955,2021-08,0.25
8646472172649019955,2021-09,0.09
8646472172649019955,2021-09,0.11
8646472172649019955,2021-09,0.11
8646472172649019955,2021-09,0.08
8646472172649019955,2021-10,0.3
8646472172649019955,2021-10,0.12
8646472172649019955,2021-10,0.11
8646472172649019955,2021-10,0.12
8646472172649019955,2021-11,0.64
8646472172649019955,2021-11,0.15
8646472172649019955,2021-11,0.14
8646472172649019955,2021-11,0.15
8646472172649019955,2021-11,0.16
4414438591613884911,2021-07,0.0
4414438591613884911,2021-07,0.0
4414438591613884911,2021-07,0.0
4414438591613884911,2021-07,0.0
4414438591613884911,2021-08,0.0
4414438591613884911,2021-08,0.0
4414438591613884911,2021-08,0.0
4414438591613884911,2021-08,0.03
4414438591613884911,2021-08,0.01
4414438591613884911,2021-08,0.04
4414438591613884911,2021-09,0.0
4414438591613884911,2021-09,0.01
4414438591613884911,2021-09,0.0
4414438591613884911,2021-09,0.0
4414438591613884911,2021-10,0.01
4414438591613884911,2021-10,0.0
4414438591613884911,2021-10,0.0
4414438591613884911,2021-10,0.0
4414438591613884911,2021-11,0.01
4414438591613884911,2021-11,0.01
4414438591613884911,2021-11,0.01
4414438591613884911,2021-11,0.02
4569866309119931805,2021-08,0.06
4569866309119931805,2021-08,0.04
4569866309119931805,2021-09,0.06
4569866309119931805,2021-09,0.31
4569866309119931805,2021-10,0.13
4569866309119931805,2021-10,0.01
4569866309119931805,2021-10,0.01
4569866309119931805,2021-10,0.02
4569866309119931805,2021-11,0.0
5999145415800242177,2021-07,0.01
5999145415800242177,2021-07,0.02
5999145415800242177,2021-07,0.0
5999145415800242177,2021-08,0.01
5999145415800242177,2021-08,0.01
5999145415800242177,2021-08,0.03
5999145415800242177,2021-08,0.02
5999145415800242177,2021-09,0.0
5999145415800242177,2021-09,0.01
5999145415800242177,2021-09,0.01
5999145415800242177,2021-10,0.0
5999145415800242177,2021-10,0.09
5999145415800242177,2021-10,0.02
5999145415800242177,2021-10,0.04
5999145415800242177,2021-10,0.04
5999145415800242177,2021-11,0.08
5999145415800242177,2021-11,0.09
5999145415800242177,2021-11,0.08
7930925883736021864,2021-07,0.03
7930925883736021864,2021-07,0.03
7930925883736021864,2021-07,0.04
7930925883736021864,2021-07,0.04
7930925883736021864,2021-07,0.12
7930925883736021864,2021-07,0.04
7930925883736021864,2021-07,0.11
7930925883736021864,2021-07,0.04
7930925883736021864,2021-07,0.03
7930925883736021864,2021-07,0.03
7930925883736021864,2021-07,0.04
7930925883736021864,2021-07,0.03
7930925883736021864,2021-07,0.02
7930925883736021864,2021-07,0.03
7930925883736021864,2021-08,0.01
7930925883736021864,2021-08,0.02
7930925883736021864,2021-08,0.06
7930925883736021864,2021-08,0.08
7930925883736021864,2021-08,0.33
7930925883736021864,2021-08,0.23
7930925883736021864,2021-08,0.11
7930925883736021864,2021-08,0.33
7930925883736021864,2021-08,0.08
7930925883736021864,2021-08,0.21
7930925883736021864,2021-08,0.07
7930925883736021864,2021-08,0.23
7930925883736021864,2021-08,0.23
7930925883736021864,2021-08,0.02
7930925883736021864,2021-08,0.23
7930925883736021864,2021-08,0.05
7930925883736021864,2021-09,0.07
7930925883736021864,2021-09,0.02
7930925883736021864,2021-09,0.01
7930925883736021864,2021-09,0.01
7930925883736021864,2021-09,0.05
7930925883736021864,2021-09,0.01
7930925883736021864,2021-09,0.0
7930925883736021864,2021-09,0.0
7930925883736021864,2021-09,0.03
7930925883736021864,2021-09,0.03
7930925883736021864,2021-09,0.02
7930925883736021864,2021-09,0.01
7930925883736021864,2021-09,0.0
7930925883736021864,2021-09,0.0
7930925883736021864,2021-09,0.0
7930925883736021864,2021-09,0.05
7930925883736021864,2021-10,0.0
7930925883736021864,2021-10,0.01
7930925883736021864,2021-10,0.02
7930925883736021864,2021-10,0.02
7930925883736021864,2021-10,0.02
7930925883736021864,2021-10,0.09
7930925883736021864,2021-10,0.08
7930925883736021864,2021-10,0.02
7930925883736021864,2021-10,0.02
7930925883736021864,2021-10,0.01
7930925883736021864,2021-10,0.02
7930925883736021864,2021-10,0.02
7930925883736021864,2021-10,0.01
7930925883736021864,2021-10,0.01
7930925883736021864,2021-10,0.05
7930925883736021864,2021-10,0.02
7930925883736021864,2021-11,0.06
7930925883736021864,2021-11,0.0
7930925883736021864,2021-11,0.0
7930925883736021864,2021-11,0.0
7930925883736021864,2021-11,0.0
7930925883736021864,2021-11,0.0
7930925883736021864,2021-11,0.06
7930925883736021864,2021-11,0.0
7930925883736021864,2021-11,0.0
7930925883736021864,2021-11,0.0
7930925883736021864,2021-11,0.0
7930925883736021864,2021-11,0.0
7930925883736021864,2021-11,0.0
2678966409665050034,2021-07,0.01
2678966409665050034,2021-07,0.01
2678966409665050034,2021-07,0.02
2678966409665050034,2021-07,0.0
2678966409665050034,2021-08,0.03
2678966409665050034,2021-09,0.01
2678966409665050034,2021-09,0.01
2678966409665050034,2021-09,0.01
2678966409665050034,2021-09,0.01
2678966409665050034,2021-09,0.01
2678966409665050034,2021-10,0.24
2678966409665050034,2021-10,0.32
2678966409665050034,2021-10,0.0
2678966409665050034,2021-10,0.0
2678966409665050034,2021-11,0.0
2678966409665050034,2021-11,0.0
2678966409665050034,2021-11,0.01
4593070249039532001,2021-07,0.05
4593070249039532001,2021-07,0.02
4593070249039532001,2021-07,0.01
4593070249039532001,2021-07,0.08
4593070249039532001,2021-08,0.01
4593070249039532001,2021-08,0.0
4593070249039532001,2021-08,0.0
4593070249039532001,2021-09,0.0
4593070249039532001,2021-09,0.0
4593070249039532001,2021-10,0.0
4593070249039532001,2021-10,0.0
4593070249039532001,2021-10,0.0
4593070249039532001,2021-10,0.0
4593070249039532001,2021-11,0.0
4593070249039532001,2021-11,0.0
4593070249039532001,2021-11,0.0
4593070249039532001,2021-11,0.0
7910340581026492945,2021-07,0.01
7910340581026492945,2021-07,0.01
7910340581026492945,2021-07,0.22
7910340581026492945,2021-07,0.04
7910340581026492945,2021-07,0.02
7910340581026492945,2021-07,0.03
7910340581026492945,2021-08,0.0
7910340581026492945,2021-08,0.0
7910340581026492945,2021-08,0.03
7910340581026492945,2021-08,0.01
7910340581026492945,2021-08,0.03
7910340581026492945,2021-08,0.0
7910340581026492945,2021-08,0.01
7910340581026492945,2021-08,0.0
7910340581026492945,2021-08,0.01
7910340581026492945,2021-09,0.08333333333333331
7910340581026492945,2021-09,0.0
7910340581026492945,2021-09,0.0
7910340581026492945,2021-09,0.0
7910340581026492945,2021-10,0.0
7910340581026492945,2021-10,0.0
7910340581026492945,2021-10,0.0
7910340581026492945,2021-10,0.03
7910340581026492945,2021-10,0.0
7910340581026492945,2021-10,0.0
7910340581026492945,2021-10,0.0
7910340581026492945,2021-10,0.04
7910340581026492945,2021-11,0.01
7910340581026492945,2021-11,0.01
5503391736465275980,2021-07,0.01
5503391736465275980,2021-07,0.01
5503391736465275980,2021-07,0.01
5503391736465275980,2021-08,0.01
5503391736465275980,2021-08,0.01
5503391736465275980,2021-09,0.0
6828316696355015040,2021-07,0.01
6828316696355015040,2021-07,0.01
6828316696355015040,2021-08,0.03
6828316696355015040,2021-08,0.0
6828316696355015040,2021-08,0.0
6828316696355015040,2021-08,0.0
6828316696355015040,2021-09,0.03
6828316696355015040,2021-09,0.0
6828316696355015040,2021-09,0.0
6828316696355015040,2021-10,0.04
5854364934896993687,2021-07,0.0
5854364934896993687,2021-07,0.0
5854364934896993687,2021-08,0.0
7485107528960607346,2021-07,0.0
7485107528960607346,2021-07,0.0
7485107528960607346,2021-07,0.0
7485107528960607346,2021-07,0.0
7485107528960607346,2021-07,0.01
7485107528960607346,2021-08,0.01
7485107528960607346,2021-08,0.0
7485107528960607346,2021-08,0.01
7485107528960607346,2021-09,0.17
7485107528960607346,2021-09,0.23
7485107528960607346,2021-09,0.1
7485107528960607346,2021-10,0.05
7485107528960607346,2021-10,0.02
7485107528960607346,2021-10,0.38
7485107528960607346,2021-10,0.01
7485107528960607346,2021-10,0.0
7485107528960607346,2021-11,0.02
7485107528960607346,2021-11,0.01
7485107528960607346,2021-11,0.05
510795635145114083,2021-07,0.07
510795635145114083,2021-07,0.03
510795635145114083,2021-07,0.04
510795635145114083,2021-07,0.03
510795635145114083,2021-07,0.02
510795635145114083,2021-07,0.03
510795635145114083,2021-07,0.03
510795635145114083,2021-08,0.03
510795635145114083,2021-08,0.03
510795635145114083,2021-08,0.02
510795635145114083,2021-08,0.03
510795635145114083,2021-09,0.08
510795635145114083,2021-09,0.1
510795635145114083,2021-09,0.11
510795635145114083,2021-09,0.1
510795635145114083,2021-09,0.11
510795635145114083,2021-09,0.09
510795635145114083,2021-10,0.0
510795635145114083,2021-10,0.0
510795635145114083,2021-10,0.0
510795635145114083,2021-10,0.0
510795635145114083,2021-11,0.01
510795635145114083,2021-11,0.01
510795635145114083,2021-11,0.01
510795635145114083,2021-11,0.02
510795635145114083,2021-11,0.01
510795635145114083,2021-11,0.01
6784879562354696650,2021-07,0.01
6784879562354696650,2021-07,0.0
6784879562354696650,2021-08,0.04
6784879562354696650,2021-09,0.0
6784879562354696650,2021-09,0.0
6784879562354696650,2021-09,0.0
6784879562354696650,2021-10,0.01
6784879562354696650,2021-10,0.0
6784879562354696650,2021-10,0.0
6784879562354696650,2021-10,0.0
6784879562354696650,2021-11,0.01
6784879562354696650,2021-11,0.01
6784879562354696650,2021-11,0.01
984915269987074754,2021-07,0.0
984915269987074754,2021-08,0.03
984915269987074754,2021-08,0.05
984915269987074754,2021-08,0.06
984915269987074754,2021-09,0.02
984915269987074754,2021-09,0.01
984915269987074754,2021-09,0.29
984915269987074754,2021-09,0.02
984915269987074754,2021-09,0.01
984915269987074754,2021-09,0.01
984915269987074754,2021-09,0.01
984915269987074754,2021-09,0.01
984915269987074754,2021-10,0.0
984915269987074754,2021-10,0.0
984915269987074754,2021-10,0.0
984915269987074754,2021-10,0.1
984915269987074754,2021-10,0.0
984915269987074754,2021-10,0.0
984915269987074754,2021-10,0.0
984915269987074754,2021-10,0.0
984915269987074754,2021-11,0.41
984915269987074754,2021-11,0.01
984915269987074754,2021-11,0.01
499242942549937267,2021-07,0.13
499242942549937267,2021-07,0.1366666666666667
499242942549937267,2021-07,0.1366666666666667
499242942549937267,2021-07,0.1366666666666667
499242942549937267,2021-07,0.1366666666666667
499242942549937267,2021-07,0.13
499242942549937267,2021-07,0.1366666666666667
499242942549937267,2021-07,0.13
499242942549937267,2021-07,0.1366666666666667
499242942549937267,2021-07,0.14666666666666667
499242942549937267,2021-07,0.14666666666666667
499242942549937267,2021-07,0.14
499242942549937267,2021-07,0.14666666666666667
499242942549937267,2021-07,0.14666666666666667
499242942549937267,2021-07,0.14666666666666667
499242942549937267,2021-07,0.14666666666666667
499242942549937267,2021-07,0.09
499242942549937267,2021-08,0.1
499242942549937267,2021-08,0.27
499242942549937267,2021-08,0.12
499242942549937267,2021-08,0.29
6731795019313479942,2021-08,0.07
6731795019313479942,2021-08,0.04
3829967475074118757,2021-07,0.615
3829967475074118757,2021-07,0.7466666666666666
3829967475074118757,2021-07,0.196
3829967475074118757,2021-07,0.226
3829967475074118757,2021-08,0.25
3829967475074118757,2021-08,0.48
3829967475074118757,2021-08,0.165
3829967475074118757,2021-08,0.18
3829967475074118757,2021-08,0.18
3829967475074118757,2021-08,0.325
3829967475074118757,2021-08,0.195
3829967475074118757,2021-08,0.385
3829967475074118757,2021-08,0.325
3829967475074118757,2021-08,0.19
3829967475074118757,2021-09,0.16
3829967475074118757,2021-09,0.25
3829967475074118757,2021-09,0.68
3829967475074118757,2021-09,0.23
3829967475074118757,2021-10,0.2633333333333333
3829967475074118757,2021-10,0.25
3829967475074118757,2021-10,0.25
3829967475074118757,2021-10,0.17
3829967475074118757,2021-10,0.2
3829967475074118757,2021-10,0.22
3829967475074118757,2021-10,0.3
3829967475074118757,2021-11,0.22
4817816966382229074,2021-07,0.05
4817816966382229074,2021-07,0.05
4817816966382229074,2021-07,0.05
4817816966382229074,2021-07,0.05
4817816966382229074,2021-07,0.07
4817816966382229074,2021-07,0.05
4817816966382229074,2021-08,0.02
4817816966382229074,2021-09,0.01
4817816966382229074,2021-09,0.01
4817816966382229074,2021-09,0.01
4817816966382229074,2021-09,0.02
4817816966382229074,2021-10,0.1
6545052034269841737,2021-07,0.0
6545052034269841737,2021-07,0.0
6545052034269841737,2021-07,0.32
6545052034269841737,2021-07,0.0
6545052034269841737,2021-07,0.01
6545052034269841737,2021-07,0.0
6545052034269841737,2021-07,0.0
6545052034269841737,2021-07,0.0
6545052034269841737,2021-07,0.0
6545052034269841737,2021-07,0.0
6545052034269841737,2021-08,0.01
6545052034269841737,2021-08,0.01
6545052034269841737,2021-08,0.01
6545052034269841737,2021-08,0.0
6545052034269841737,2021-08,0.01
6545052034269841737,2021-08,0.01
6545052034269841737,2021-09,0.0
6545052034269841737,2021-09,0.0
6545052034269841737,2021-09,0.34
6545052034269841737,2021-09,0.0
6545052034269841737,2021-09,0.0
6545052034269841737,2021-09,0.0
6545052034269841737,2021-09,0.0
6545052034269841737,2021-10,0.02
6545052034269841737,2021-10,0.03
6545052034269841737,2021-10,0.02
6545052034269841737,2021-10,0.0
6545052034269841737,2021-10,0.02
6545052034269841737,2021-10,0.0
6545052034269841737,2021-10,0.02
6545052034269841737,2021-11,0.0
107343823625119033,2021-07,0.0
107343823625119033,2021-08,0.0
107343823625119033,2021-08,0.14
107343823625119033,2021-08,0.01
107343823625119033,2021-08,0.0
107343823625119033,2021-08,0.0
107343823625119033,2021-09,0.13
107343823625119033,2021-09,0.0
107343823625119033,2021-09,0.0
107343823625119033,2021-09,0.0
107343823625119033,2021-09,0.0
107343823625119033,2021-10,0.01
107343823625119033,2021-11,0.01
107343823625119033,2021-11,0.01
107343823625119033,2021-11,0.0
3279078057358159966,2021-07,0.05
3279078057358159966,2021-08,0.06
3279078057358159966,2021-08,0.02
3279078057358159966,2021-08,0.04
3279078057358159966,2021-09,0.03
3279078057358159966,2021-09,0.04
3279078057358159966,2021-09,0.08
3279078057358159966,2021-10,0.07
3279078057358159966,2021-10,0.07
3279078057358159966,2021-10,0.01
5225029212547588718,2021-07,0.02
5225029212547588718,2021-07,0.03
5225029212547588718,2021-07,0.06
5225029212547588718,2021-08,0.0
5225029212547588718,2021-08,0.02
5225029212547588718,2021-08,0.01
5225029212547588718,2021-09,0.12
5225029212547588718,2021-09,0.03
5225029212547588718,2021-09,0.02
5225029212547588718,2021-09,0.05
5225029212547588718,2021-09,0.02
5225029212547588718,2021-09,0.03
5225029212547588718,2021-10,0.03
5225029212547588718,2021-10,0.01
5225029212547588718,2021-10,0.02
5225029212547588718,2021-10,0.02
5225029212547588718,2021-11,0.0
5225029212547588718,2021-11,0.0
5225029212547588718,2021-11,0.01
5225029212547588718,2021-11,0.01
5371387005775513675,2021-07,0.27
5371387005775513675,2021-07,0.5
5371387005775513675,2021-07,0.53
5371387005775513675,2021-07,0.1
5371387005775513675,2021-08,0.2
5371387005775513675,2021-08,0.01
5371387005775513675,2021-10,0.07
5371387005775513675,2021-10,0.155
5371387005775513675,2021-11,0.03
5371387005775513675,2021-11,0.48
5371387005775513675,2021-11,0.0
7347715771145302549,2021-07,0.01
7347715771145302549,2021-07,0.0
7347715771145302549,2021-07,0.01
7347715771145302549,2021-07,0.02
7347715771145302549,2021-07,0.0
7347715771145302549,2021-07,0.0
7347715771145302549,2021-07,0.04
7347715771145302549,2021-08,0.0
7347715771145302549,2021-08,0.04
7347715771145302549,2021-08,0.04
7347715771145302549,2021-08,0.0
7347715771145302549,2021-08,0.0
7347715771145302549,2021-09,0.0
7347715771145302549,2021-09,0.08
7347715771145302549,2021-09,0.0
7347715771145302549,2021-09,0.06
7347715771145302549,2021-09,0.03
7347715771145302549,2021-09,0.0
7347715771145302549,2021-10,0.04
7347715771145302549,2021-10,0.04
7347715771145302549,2021-10,0.0
7347715771145302549,2021-10,0.03
7347715771145302549,2021-10,0.03
7347715771145302549,2021-10,0.0
7347715771145302549,2021-10,0.0
7347715771145302549,2021-11,0.02
7347715771145302549,2021-11,0.02
7347715771145302549,2021-11,0.0
7347715771145302549,2021-11,0.02
93982185886107798,2021-07,0.0
93982185886107798,2021-07,0.0
93982185886107798,2021-07,0.0
93982185886107798,2021-07,0.01
93982185886107798,2021-08,0.0
93982185886107798,2021-08,0.01
93982185886107798,2021-09,0.0
93982185886107798,2021-09,0.0
93982185886107798,2021-10,0.01
93982185886107798,2021-10,0.07
93982185886107798,2021-11,0.16
93982185886107798,2021-11,0.02
6969348581033924947,2021-07,0.01
6969348581033924947,2021-07,0.01
6969348581033924947,2021-07,0.01
6969348581033924947,2021-07,0.12
6969348581033924947,2021-07,0.0
6969348581033924947,2021-07,0.02
6969348581033924947,2021-07,0.04
6969348581033924947,2021-07,0.03
6969348581033924947,2021-07,0.03
6969348581033924947,2021-07,0.03
6969348581033924947,2021-07,0.01
6969348581033924947,2021-08,0.19
6969348581033924947,2021-08,0.17
6969348581033924947,2021-08,0.17
6969348581033924947,2021-08,0.18
6969348581033924947,2021-08,0.02
6969348581033924947,2021-08,0.03
6969348581033924947,2021-08,0.04
6969348581033924947,2021-08,0.02
6969348581033924947,2021-08,0.07
6969348581033924947,2021-08,0.03
6969348581033924947,2021-08,0.04
6969348581033924947,2021-09,0.02
6969348581033924947,2021-09,0.04
6969348581033924947,2021-09,0.02
6969348581033924947,2021-09,0.02
6969348581033924947,2021-09,0.02
6969348581033924947,2021-09,0.05
6969348581033924947,2021-09,0.03
6969348581033924947,2021-09,0.04
6969348581033924947,2021-09,0.03
6969348581033924947,2021-09,0.05
6969348581033924947,2021-09,0.03
6969348581033924947,2021-09,0.03
6969348581033924947,2021-10,0.07
6969348581033924947,2021-10,0.02
6969348581033924947,2021-10,0.04
6969348581033924947,2021-10,0.04
6969348581033924947,2021-10,0.02
6969348581033924947,2021-10,0.03
6969348581033924947,2021-10,0.02
6969348581033924947,2021-10,0.02
6969348581033924947,2021-10,0.02
6969348581033924947,2021-10,0.02
6969348581033924947,2021-10,0.02
6969348581033924947,2021-10,0.02
6969348581033924947,2021-11,0.04
6969348581033924947,2021-11,0.04
6969348581033924947,2021-11,0.05
6969348581033924947,2021-11,0.03
6969348581033924947,2021-11,0.04
6969348581033924947,2021-11,0.03
6969348581033924947,2021-11,0.05
6969348581033924947,2021-11,0.03
7367321179169390502,2021-07,0.35
7367321179169390502,2021-09,0.4
7367321179169390502,2021-11,0.37
7031913170099381454,2021-07,0.4
7031913170099381454,2021-08,0.17
7031913170099381454,2021-08,0.17
7031913170099381454,2021-09,0.41
7031913170099381454,2021-09,0.17
7031913170099381454,2021-10,0.21
7031913170099381454,2021-10,0.27
7031913170099381454,2021-11,0.25
